,date,pred,true
2337,2023-02-15,8030.9175,7342.0522
2338,2023-02-10,7817.987,7746.614
2339,2023-02-11,7341.341,7771.908
2340,2023-02-12,7243.61,7142.6294
2341,2023-02-13,7972.5015,7473.0215
2342,2023-02-14,7968.134,7438.0527
2343,2023-02-15,7951.207,7342.0522
2344,2023-02-16,7961.582,7757.5176
2345,2023-02-11,7403.422,7771.908
2346,2023-02-12,7403.4214,7142.6294
2347,2023-02-13,8054.8213,7473.0215
2348,2023-02-14,8097.9546,7438.0527
2349,2023-02-15,8078.2974,7342.0522
2350,2023-02-16,8087.034,7757.5176
2351,2023-02-17,7830.951,8236.18
2352,2023-02-12,7572.995,7142.6294
2353,2023-02-13,8191.1987,7473.0215
2354,2023-02-14,8181.9126,7438.0527
2355,2023-02-15,8125.1187,7342.0522
2356,2023-02-16,8153.517,7757.5176
2357,2023-02-17,7938.3467,8236.18
2358,2023-02-18,7440.833,7969.173
2359,2023-02-13,7660.987,7473.0215
2360,2023-02-14,7935.7046,7438.0527
